Currency,AED,ALL,ARS,EUR,AUD,BAM,BGN,BHD,BND,BRL,CAD,CHF,CLP,CNY,COP,CZK,DKK,DZD,GBP,HKD,HUF,IDR,ILS,INR,IRR,ISK,JPY,KRW,KWD,KZT,LKR,MAD,MKD,MUR,MXN,MYR,NOK,NPR,NZD,OMR,PEN,PHP,PKR,PLN,QAR,RON,RSD,RUB,SAR,SEK,SGD,THB,TND,TRY,TTD,TWD,UAH,USD,UYU,VEF,XDR,ZAR
2010-05-19,3.6725,112.21,3.9079869600652,0.814996,1.179788,1.573729,1.593969,0.376,1.3982,1.8321108394458,1.04621,1.144499,542.68,6.827384,1976.46,20.9674,6.064059,74.494703,0.699307,7.801548,227.791361,9192.379788,3.807824,46.355338,10397,131.79,91.678892,1165.248574,0.29145,,113.65,8.960636,49.48,33.1934,12.840016,3.252486,6.358598,72.86,1.476039,0.3845,2.845,45.763651,84.4323,3.327628,3.64,3.42013,83.138,30.790546,3.7502,7.830073,1.396659,32.355338,,1.5825590872046,6.3426,32.139364,7.9259,1,19.22,4.2893,0.6808,7.799104
2010-05-18,3.6725,110.3,3.9010299324107,0.804635,1.140811,1.583796,1.573705,0.376,1.3925,1.790312198262,1.026714,1.128742,538.6,6.827406,1968.1,20.48439,5.986804,74.224493,0.691141,7.79506,223.189572,9130.37496,3.763357,45.594625,10355,130.39,92.790473,1146.548117,0.2909,146.74,113.7,8.87496,49.8,32.8429,12.528484,3.212987,6.218217,73.09,1.424767,0.3845,2.841,45.239781,84.5447,3.217734,3.64,3.375443,81.9481,30.256678,3.7502,7.687882,1.386144,32.33505,,1.5352429996781,6.336,31.96009,7.9259,1,19.203,4.2893,0.6809,7.541921
2010-05-17,3.6725,110.67,3.8905174508057,0.809782,1.137177,1.565666,1.583772,0.376,1.3968,1.8068669527897,1.035873,1.134829,534.33,6.827678,1968.1,20.698032,6.025184,74.383999,0.692688,7.800146,224.973682,9128.893028,3.772694,45.619888,,132.25,92.45283,1153.842416,0.2911,146.51,113.7,8.921613,49.22,32.4439,12.677707,3.227468,6.253138,72.31,1.426755,0.3845,2.842,45.197182,84.3141,3.254919,3.64,3.395093,81.6242,30.468864,3.7502,7.776743,1.389748,32.435825,,1.5417442707912,6.3358,31.78395,7.9259,1,NaN,4.2893,0.6816,7.549761
2010-05-16,3.6725,,,,,1.565666,,,,,,,NaN,,1968.1,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,1,NaN,,,
2010-05-15,3.6725,,,,,1.565666,,,,,,,NaN,,1968.1,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,1,NaN,,,
2010-05-14,3.6725,109.29,3.8924911943644,0.800512,1.121918,1.553849,1.565642,0.376,1.3812,1.7843419788665,1.027217,1.122318,532.23,6.826769,1959.62,20.385046,5.955091,74.209974,0.686119,7.782901,221.045469,9128.930516,3.768412,45.215338,,131.42,92.499199,1131.003842,0.2894,146.6,113.65,8.841258,48.86,32.1906,12.470381,3.192523,6.184758,72.11,1.40666,0.3845,2.841,44.767851,84.2423,3.190682,3.64,3.349744,79.6441,30.205331,3.7502,7.664505,1.382725,32.384726,,1.5324207492795,6.3682,31.752321,7.9259,1,19.191,4.2893,0.6789,7.529219
2010-05-13,3.6725,108.21,3.8949710018273,0.79447,1.112735,1.541723,1.553825,0.376,1.3802,1.768173512354,1.015333,1.113133,529.35,6.827918,1966.36,20.192262,5.909907,74.109478,0.677683,7.781838,216.453484,9103.916739,3.755541,45.071502,10274,NaN,92.945102,1128.013029,0.2894,146.78,113.6,8.787002,48.49,32.003,12.340033,3.188528,6.15516,72.2,1.393501,0.3845,2.838,44.799396,84.1796,3.141177,3.64,3.321284,78.9359,29.967427,3.7502,7.57178,1.38071,32.324621,,1.5182330976404,6.3495,31.751013,7.9259,1,19.098,4.2893,0.6764,7.493763
2010-05-12,3.6725,107.22,3.8935046507962,0.788271,1.114851,1.540266,1.5417,0.376,1.3846,1.7806243102633,1.016081,1.108466,529.96,6.82729,1980.5,20.014189,5.866152,74.008829,0.669557,7.781018,215.796942,9124.798991,3.752325,45.119817,10279,128.96,93.063219,1143.709601,0.2894,146.61,113.65,8.720952,48.48,31.8521,12.427479,3.207473,6.137869,72.2,1.39114,0.3845,2.839,45.041778,83.9954,3.129986,3.64,3.290241,79.23,29.976115,3.7502,7.550134,1.379868,32.300173,,1.5254611382627,6.3501,31.763361,7.9259,1,19.042,4.2893,0.6739,7.468706
2010-05-11,3.6725,107.38,3.8959678689557,0.787526,1.118286,1.508081,1.540243,0.376,1.3782,1.7866593164278,1.026225,1.110017,527.94,6.829028,1988.32,20.15278,5.861159,74.409986,0.676957,7.781383,217.435817,9094.644826,3.757836,45.280359,10246,128.83,92.439754,1136.832572,0.28925,147.04,113.65,8.714679,47.45,31.7148,12.557017,3.212474,6.174988,71.8,1.395889,0.3845,2.846,45.007088,84.0601,3.1894,3.64,3.291699,78.3949,30.228382,3.7502,7.604583,1.386596,32.345251,,1.5373287131832,6.3303,31.819972,7.9259,1,19.113,4.2893,0.6733,7.571665
2010-05-10,3.6725,104.58,3.8975248669905,0.771069,1.103478,1.534466,1.508058,0.376,1.3784,1.7821728737759,1.02159,1.09862,532.99,6.826509,2029.54,19.741692,5.738222,74.295011,0.666243,7.779011,210.65618,9077.153212,3.746472,44.850027,10215,126.33,93.276274,1132.061069,0.28885,147.04,113.63,8.582003,48.31,31.5217,12.497494,3.200478,6.06716,72.75,1.376205,0.3845,2.845,45.369728,84.2571,3.105868,3.64,3.214049,77.3682,29.970776,3.7502,7.468656,1.379058,32.290076,,1.518235793045,6.3256,31.575295,NaN,1,19.212,4.2893,0.6706,7.465572
2010-05-09,3.6725,,,,,1.534466,,,,,,,NaN,,2029.54,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,1,NaN,,,
2010-05-08,3.6725,,,,,1.534466,,,,,,,NaN,,2029.54,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,1,NaN,,,
2010-05-07,3.6725,106.99,3.894005962655,0.78456,1.125451,1.536757,1.534442,0.376,1.4005,1.8419111878236,1.037894,1.109681,527.59,6.825671,2010.13,20.379727,5.839871,74.30998,0.681037,7.779696,220.932057,9224.462576,3.786992,45.480151,,129.14,92.452534,1155.295779,0.28935,146.86,113.7,8.687667,48.4,31.2939,12.920838,3.274517,6.240389,72.3,1.401773,0.3845,2.853,45.553899,84.2026,3.25459,3.64,3.285737,78.4987,30.51781,3.7502,7.659893,1.394712,32.332496,,1.5630786128982,6.3234,31.817825,7.9259,1,19.563,4.2893,0.6733,7.706967
2010-05-06,3.6725,106.76,3.89596919934,0.785731,1.105917,1.513332,1.536733,0.376,1.3911,1.8002671485818,1.032608,1.110395,527.6,6.826589,2003.37,20.403866,5.848197,74.275006,0.662332,7.771509,219.54899,9184.081087,3.775752,45.314685,10206,128.84,93.769152,1141.431602,0.28935,146.71,113.62,8.715722,47.66,31.08,12.760038,3.257484,6.11731,71.75,1.378487,0.3845,2.851,45.390901,84.1293,3.215447,3.64,3.284749,77.5369,30.341007,3.7502,7.631021,1.391923,32.354836,,1.5373615148896,6.3429,31.747466,7.9259,1,19.663,4.2893,0.6733,7.634006
2010-05-05,3.6725,105.42,3.8874961312287,0.773754,1.1026,1.494255,1.513309,0.376,1.3833,1.7692664809656,1.027546,1.108403,522.73,6.826292,1988.47,20.023213,5.758821,73.845017,0.661637,7.766481,214.198391,9145.125348,3.751934,44.939647,10176,129.22,94.908697,1124.427422,0.2892,146.52,113.6,8.590994,47.06,,12.595868,3.230501,6.04805,71.21,1.393841,0.3845,2.85,45.015475,84.1134,3.119777,3.64,3.227561,76.5408,29.79805,3.7502,7.460461,1.38533,32.33519,,1.5170225936243,6.3565,31.615599,7.9259,1,19.335,4.2893,0.6708,7.60082
2010-05-04,3.6725,104.39,3.8805103522041,0.764,1.091986,1.468892,1.494232,0.376,1.3707,1.7413094965238,1.018336,1.09443,518.44,6.826496,1973.42,19.642448,5.686301,73.865001,0.659523,7.764077,208.877684,9026.03713,3.743296,44.615326,10138,128.74,94.476278,1115.218886,0.2889,146.43,113.52,8.511269,46.5,30.8996,12.358163,3.212468,5.977156,71.25,1.378639,0.3845,2.848,44.645886,84.0063,3.024295,3.64,3.164489,75.1121,29.444572,3.7502,7.326457,1.376117,32.265261,,1.5053862021545,6.346,31.438613,NaN,1,19.15,4.2893,0.6678,7.517916
2010-05-03,3.6725,103.42,3.8835171476054,0.755401,1.079393,1.468892,1.477414,0.376,1.373,1.7325880042302,1.013899,1.082339,517.23,6.8252,1950.44,19.315607,5.622073,73.732437,0.655688,7.763031,202.470162,9027.262426,3.730246,44.485572,10134,128.45,94.38737,1118.529989,0.28875,146.43,113.65,8.423251,46.24,30.8781,12.288034,3.209473,5.921967,70.95,1.370298,0.3845,2.845,44.63212,84.0997,2.958151,3.64,3.11754,NaN,29.294455,3.7502,7.259027,1.372262,32.3916,,1.4918416679257,6.3408,31.507781,NaN,1,19.156,4.2893,0.6647,7.393111
2010-05-02,3.6725,,,,,1.468892,,,,,,,NaN,,1950.44,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,1,NaN,,,
2010-05-01,3.6725,,,,,1.468892,,,,,,,NaN,,1950.44,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,1,NaN,,,
2010-04-30,3.6725,103.42,3.8750281637251,0.751033,1.073376,1.47543,1.46887,0.376,1.3682,1.7242959068719,1.004807,1.077056,520.99,6.825235,1969.75,19.171611,5.589561,73.380023,0.653624,7.763199,200.390537,9009.793466,3.715509,44.359745,10075,127.67,94.48742,1108.118663,0.2889,146.43,113.9,8.383027,46.44,30.8466,12.201277,3.184529,5.891476,71.25,1.370935,0.3845,2.848,44.452122,84.0056,2.941269,3.64,3.101765,74.9647,29.169358,3.7502,7.226211,1.368156,32.355238,,1.4838152459632,6.3535,31.400676,7.9259,1,19.2,4.2893,0.6617,7.332182
2010-04-29,3.6725,103.98,3.8799788774894,0.754375,1.076645,1.476655,1.475407,0.376,1.3721,1.7383826191913,1.002716,1.082378,524.86,6.82589,1973.05,19.266747,5.614137,73.495021,0.654685,7.765238,202.383826,9013.518407,3.729707,44.514937,10121,128.7,94.115872,1114.808389,0.28885,146.54,113.9,8.413926,46.49,30.7725,12.269991,3.192517,5.916566,71.46,1.383449,0.3845,2.845,44.648461,83.972,2.953606,3.64,3.120851,75.1337,29.237855,3.7501,7.262145,1.368814,32.285003,,1.4840826795413,6.3578,31.442366,7.9259,1,19.289,4.2893,0.6631,7.362402
2010-04-28,3.6725,104.49,3.8760286900717,0.755002,1.082899,1.471655,1.476633,0.376,1.3718,1.759758399396,1.011854,1.082748,522.65,6.825293,1961.82,19.305398,5.618951,73.530011,0.657456,7.767686,203.775009,9044.492261,3.753039,44.644772,10121,129.31,93.982635,1118.814647,0.2887,146.41,113.8,8.419026,46.36,30.7342,12.327973,3.217516,5.94564,71.05,1.394866,0.3845,2.847,44.800302,84.0428,2.96829,3.64,3.123443,75.2018,29.309551,3.7502,7.267497,1.373952,32.345036,,1.4994337485844,6.3421,31.521329,7.9259,1,19.344,4.2893,0.6639,7.467497
2010-04-27,3.6725,103.34,3.8720090293454,0.752445,1.083145,1.468231,1.471633,0.376,1.3678,1.7515425131678,1.003762,1.079985,519.52,6.825809,1943.41,19.197893,5.59985,73.414974,0.652408,7.763582,200.714823,9007.02784,3.731452,44.444695,10098,128.71,93.829947,1110,0.28825,146.56,113.8,8.393454,46.25,30.7068,12.194432,3.187509,5.902182,71.05,1.388563,0.3845,2.847,44.422874,83.9473,2.947028,3.64,3.106095,74.144,29.187359,3.7502,7.20617,1.369827,32.245297,,1.4882618510158,6.3393,31.395786,7.9261,1,19.334,4.2893,0.6608,7.394733
2010-04-26,3.6725,103.6,3.8720066061107,0.750694,1.076195,1.469334,1.468208,0.376,1.3684,1.7456647398844,0.999174,1.076571,521.25,6.82659,1950.89,19.090158,5.586668,72.965018,0.647399,7.763756,197.747917,9008.858194,3.720817,44.395316,10105,128.46,94.182118,1104.143833,0.28825,146.54,113.92,8.380527,46.27,30.7774,12.14098,3.18347,5.893326,71.06,1.382554,0.3845,2.846,44.229412,84.0817,2.911793,3.64,3.091209,74.0651,29.104422,3.7502,7.182644,1.367765,32.234817,,1.4763906613618,6.3435,31.348998,7.9258,1,19.301,4.2893,0.6607,7.358006
2010-04-25,3.6725,,,,,1.469334,,,,,,,NaN,,1950.89,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,1,NaN,,,
2010-04-24,3.6725,,,,,1.469334,,,,,,,NaN,,1950.89,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,1,NaN,,,
2010-04-23,3.6725,103.4,3.8700323041094,0.751258,1.08662,1.466249,1.469311,0.376,1.3742,1.7614754714146,1.001953,1.078431,521.42,6.827511,1955.84,19.085719,5.591015,72.994967,0.651566,7.762527,198.670273,9010.337315,3.729021,44.487266,,128.54,93.989933,1108.819773,0.28805,146.63,113.85,8.385846,46.18,30.6618,12.186537,3.188265,5.917286,71.2,1.405003,0.3845,2.843,44.328751,83.94,2.91661,3.64,3.098189,74.7811,29.193299,3.7501,7.205319,1.371798,32.21471,,1.4847118924198,6.3464,31.4627,7.9258,1,19.397,4.2893,0.6607,7.470513
2010-04-22,3.6725,103.32,3.8690306619687,0.749681,1.078792,1.462521,1.466227,0.376,1.373,1.7573281355424,1.00015,1.073919,523.94,6.826299,1948.47,19.015668,5.579129,73.005997,0.649786,7.761826,198.290726,9014.836195,3.737836,44.507084,10098,NaN,92.982982,1108.238998,0.28805,146.46,113.85,8.370717,46.03,30.6142,12.21261,3.198965,5.922108,71.01,1.406327,0.3845,2.846,44.346653,83.9,2.908389,3.64,3.10488,74.1817,29.183972,3.7502,7.208336,1.372742,32.204813,,1.485868505885,6.351,31.381663,7.926,1,19.395,4.2893,0.6606,7.475073
2010-04-21,3.6725,102.92,3.8669707619831,0.747775,1.075824,1.450267,1.462499,0.376,1.3728,1.7517385777312,0.997158,1.071487,527.38,6.827488,1947.69,18.908248,5.565019,73.305018,0.649817,7.762955,197.509908,9010.334256,3.724744,44.5547,10088,127.28,93.2102,1107.687131,0.28805,146.68,113.9,8.353847,45.67,30.6124,12.211994,3.195992,5.90406,71.25,1.40664,0.3845,2.841,44.371495,84.1,2.894863,3.64,3.093547,74.1176,29.151649,3.7502,7.175204,1.373364,32.199955,,1.4844836611082,6.356,31.376654,7.9256,1,19.361,4.2893,0.659,7.412548
2010-04-20,3.6725,102.55,3.8700133471748,0.74151,1.073558,1.456097,1.450245,0.376,1.3767,1.7481833012012,1.013273,1.06288,525.13,6.825374,1951.04,18.766869,5.518538,72.744995,0.649933,7.762717,196.448168,9002.839982,3.726086,44.495032,10057,126.44,92.925997,1117.96678,0.28785,146.68,113.85,8.299718,45.85,30.5248,12.208735,3.203989,5.893148,71.4,1.405977,0.3845,2.838,44.560285,84.05,2.881581,3.64,3.075041,73.83,29.106852,3.7502,7.151861,1.375575,32.162242,,1.4877650897227,6.3511,31.428889,7.9259,1,19.399,4.2893,0.6579,7.432523
2010-04-19,3.6725,102.94,3.8735110184634,0.744491,1.088818,1.445017,1.456075,0.376,1.3792,1.7672721858249,1.018463,1.067972,522.82,6.826831,1942.21,18.798392,5.541021,72.860482,0.655524,7.762805,197.57296,9049.486301,3.737195,44.734961,10070,127.13,91.94461,1118.120905,0.28785,146.49,113.9,8.323407,45.52,30.496,12.320578,3.217987,5.94327,70.9,1.411927,0.3845,2.837,44.625521,84.06,2.905822,3.64,3.095444,73.6822,29.234291,3.7502,7.220071,1.381328,32.295265,,1.4959053007743,6.3418,31.47707,7.9258,1,NaN,4.2893,0.6571,7.468508
2010-04-18,3.6725,,,,,1.445017,,,,,,,NaN,,1942.21,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,1,NaN,,,
2010-04-17,3.6725,,,,,1.445017,,,,,,,NaN,,1942.21,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,1,NaN,,,
2010-04-16,3.6725,102.2,3.8724787587735,0.738825,1.0727,1.444056,1.444994,0.376,1.3783,1.7487994089398,1.002364,1.059328,521.01,6.825489,1943.83,18.602143,5.498633,72.629036,0.648024,7.762246,194.643517,9009.89287,3.699668,44.31474,,126.26,92.574806,1110.350942,0.2872,146.58,113.95,8.271888,45.51,30.4962,12.185002,3.190026,5.877355,71,1.401773,0.3845,2.836,44.381234,83.9753,2.862431,3.64,3.063391,73.1444,29.032139,3.7502,7.157,1.371851,32.24529,,1.4752862947913,6.3498,31.39638,7.9258,1,19.397,4.2893,0.6561,7.366014
2010-04-15,3.6725,102.29,3.876993502658,0.738334,1.071545,1.436526,1.444034,0.376,1.3731,1.7528795038393,0.999409,1.058993,516.34,6.825975,1938.24,18.521116,5.495275,72.873671,0.647778,7.761297,194.403426,9007.996161,3.69935,44.441819,9979,126.16,93.163024,1107.634377,0.2872,146.67,113.8,8.276802,45.27,30.5518,12.235086,3.189014,5.871234,71.23,1.400768,0.3845,2.835,44.353219,83.8646,2.848715,3.64,3.057516,72.8459,29.038689,3.7502,7.166937,1.374188,32.249705,,1.4796219728293,,31.349675,7.9263,1,19.4,4.2893,0.6555,7.372563
2010-04-14,3.6725,101.64,3.8780022034521,0.734484,1.071098,1.43991,1.436504,0.376,1.3778,1.7439588688946,0.996768,1.055307,515.35,6.825707,1936.22,18.397356,5.466838,72.808373,0.647374,7.760925,192.912229,9003.033419,3.698715,44.229894,9976,125.69,93.587954,1112.089607,0.2872,146.67,113.75,8.235769,45.37,30.6157,12.148366,3.200514,5.872567,71.23,1.402057,0.3845,2.835,44.520749,83.8168,2.831362,3.64,3.043702,72.8899,29.000734,3.7502,7.148513,1.375982,32.260007,,1.4808666911495,6.3762,31.454278,7.9263,1,19.4,4.2893,0.6548,7.321484
2010-04-13,3.6725,102.21,3.8740337186189,0.736214,1.07826,1.439698,1.439888,0.376,1.3935,1.7555032025326,1.00346,1.05794,515.1,6.825591,1926.16,18.519473,5.480012,72.843407,0.648752,7.76073,194.787602,9032.997129,3.686962,44.548332,9985,125.94,93.013325,1124.111021,0.2874,146.67,113.71,8.248031,45.32,30.7127,12.190974,3.222778,5.885298,71.06,1.403225,0.3845,2.836,44.677906,83.8638,2.858573,3.64,3.047191,73.3391,29.082309,3.7502,7.183612,1.392623,32.35515,,1.4884046234263,6.3469,31.579916,7.9265,1,19.369,4.2893,0.6561,7.287271
2010-04-12,3.6725,101.9,3.875009201325,0.736106,1.077291,1.461319,1.439676,0.376,1.3885,1.7645196908355,1.007582,1.059477,514.91,6.82569,1921.32,18.524107,5.478837,73.096724,0.649614,7.758263,195.222672,9015.679058,3.682591,44.387928,9954,125.97,93.478101,1114.155318,0.2872,146.79,113.75,8.245786,45.99,30.7535,12.217004,3.206478,5.895105,70.85,1.403975,0.3845,2.835,44.737578,84.2187,2.846154,3.64,3.038646,72.9755,28.998601,3.7502,7.174089,1.391093,32.365845,,1.4867868973132,6.324,31.538462,7.9265,1,19.287,4.2893,0.6553,7.236732
2010-04-11,3.6725,,,,,1.461319,,,,,,,NaN,,1921.32,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,1,NaN,,,
2010-04-10,3.6725,,,,,1.461319,,,,,,,NaN,,1921.32,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,1,NaN,,,
2010-04-09,3.6725,103.46,3.876494321578,0.747161,1.074268,1.470991,1.461297,0.376,1.3947,1.7746563060371,1.006127,1.073222,517.07,6.823894,1931.91,18.852361,5.561118,73.29199,0.651524,7.758443,200.014943,9034.33951,3.690302,44.284967,,127.77,93.649133,1118.126121,,146.85,113.85,8.347729,46.31,30.7687,12.19202,3.190003,5.929842,71.2,1.404513,0.3845,2.836,44.669008,83.7326,2.896742,3.64,3.094964,74.7055,29.290571,3.7502,7.243051,1.391736,32.239988,,1.4920053795577,6.3512,31.589958,7.9263,1,19.314,4.2893,0.6584,7.278467
2010-04-08,3.6725,104.09,3.8770306859206,0.752106,1.082581,1.466139,1.471044,0.376,1.3969,1.7864019253911,1.008348,1.077316,517.46,6.824534,1920.53,18.945548,5.598526,73.377407,0.658093,7.760304,202.241276,9070.961191,3.697353,44.471646,10049,128.66,93.080626,1123.29272,0.28885,146.9,113.85,8.411928,46.2,30.7098,12.322428,3.202467,5.979618,71.23,1.424113,0.3845,2.837,44.948857,83.6017,2.895457,3.64,3.097548,74.6969,29.463147,3.7502,7.279257,1.395984,32.277377,,1.5048134777377,6.3397,31.67494,7.9242,1,19.35,4.2893,0.6602,7.342434
2010-04-07,3.6725,103.42,3.8830584707646,0.749625,1.08021,1.46001,1.466117,0.376,1.396,1.7575712143928,1.001724,1.073538,519.99,6.825637,1911.07,18.92054,5.579835,73.333733,0.658808,7.763718,199.550225,9052.226387,3.700975,44.509745,10036,128.39,93.733133,1120.77961,0.28875,146.89,113.75,8.370315,45.95,30.694,12.25,3.211469,5.970765,71.16,1.417916,0.3845,2.837,44.802099,83.8116,2.877436,3.64,3.06919,74.4284,29.342954,3.7502,7.252999,1.395727,32.389805,,1.5021739130435,6.3185,31.607946,7.925,1,19.3,4.2893,0.6609,7.27024
2010-04-06,3.6725,103.33,3.8769782024485,0.746491,1.08398,1.452205,1.459988,0.376,1.3977,1.7663481636309,1.000896,1.069349,519.51,6.825769,1911.78,18.882502,5.556957,73.033517,0.658704,7.765751,198.029262,9051.940878,3.696999,44.455061,10018,128.09,94.087787,1123.103912,0.28855,146.91,113.8,8.345402,45.77,30.6788,12.254404,3.212526,5.981188,71.31,1.43289,0.3845,2.838,44.931323,83.9522,2.86272,3.64,3.056136,74.1198,29.317334,3.7502,7.213347,1.397507,32.375336,,1.511122723201,,31.677366,7.925,1,19.264,4.2893,0.6606,7.265826
2010-04-05,3.6725,102.51,NaN,NaN,NaN,1.452205,NaN,0.376,1.3982,NaN,NaN,NaN,521.95,NaN,1921.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,0.2883,147,113.75,NaN,NaN,30.7132,NaN,NaN,NaN,71.81,NaN,0.3845,2.839,NaN,84.2755,NaN,3.64,,NaN,NaN,3.7502,NaN,NaN,NaN,,,,NaN,NaN,1,19.35,4.2893,0.6585,NaN
2010-04-04,3.6725,,,,,1.452205,,,,,,,NaN,,1921.88,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,1,NaN,,,
2010-04-03,3.6725,,,,,1.452205,,,,,,,NaN,,1921.88,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,1,NaN,,,
2010-04-02,3.6725,102.51,NaN,NaN,NaN,1.452205,NaN,0.376,,NaN,NaN,NaN,NaN,NaN,1921.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,0.2883,147.07,113.8,NaN,NaN,30.7466,NaN,NaN,NaN,71.8,NaN,0.3845,NaN,NaN,84.4048,NaN,3.64,,NaN,NaN,3.7502,NaN,NaN,NaN,,,,NaN,7.925,1,NaN,4.2893,NaN,NaN
2010-04-01,3.6725,103,3.8780071280071,0.742501,1.090362,1.45102,1.452183,0.376,1.3989,1.778512028512,1.011435,1.052792,524.46,6.826329,1921.88,18.848381,5.52777,73.113528,0.657002,7.766855,196.599347,9095.552421,3.699584,44.70003,,NaN,93.762994,1126.403326,0.2883,146.98,113.8,8.305539,45.73,30.7553,12.339991,3.258465,5.95248,71.9,1.42033,0.3845,NaN,45.17226,84.1543,2.855509,3.64,3.050267,73.7608,29.401916,3.7502,7.223641,1.397832,32.379715,,1.5207157707158,6.3656,31.790169,7.925,1,NaN,4.2893,0.6576,7.278215
2010-03-31,3.6725,103.31,3.8729876103569,0.741895,1.093627,1.450697,1.450998,0.376,1.4028,1.783737665999,1.015431,1.059129,526.29,6.825877,1928.59,18.873804,5.523184,73.105868,0.660138,7.764152,197.158543,9071.340604,3.702278,44.895022,10012,128.12,93.426812,1131.471177,0.2888,147.11,114,8.304028,45.63,30.7998,12.357964,3.261963,5.945174,72.1,1.411381,0.3845,2.841,45.196231,84.1799,2.86913,3.64,3.039543,74.3814,29.449514,3.7502,7.206395,1.399362,32.345129,,1.52177461236,,31.80874,7.925,1,19.452,4.2893,0.6576,7.338972
2010-03-30,3.6725,103.34,3.8664886515354,0.74173,1.086634,1.451882,1.450675,0.376,1.3978,1.7905355288533,1.018469,1.06186,532.21,6.825768,1934.21,18.871829,5.521362,73.052811,0.662587,7.764575,197.225931,9080.010384,3.705014,45.09865,9960,128.16,92.567868,1130.062305,0.2884,146.96,114,8.298175,NaN,30.8182,12.412031,3.268506,5.964249,72.05,1.403723,0.3845,2.839,45.287049,83.9031,2.87487,3.64,3.019953,73.9385,29.422563,3.7502,7.254339,1.399125,32.334965,,1.5267022696929,6.3609,31.80537,7.925,1,19.45,4.2893,0.6594,7.371977
2010-03-29,3.6725,103.3,3.8665280973944,0.742335,1.093757,1.464712,1.45186,0.376,1.4022,1.8113725781308,1.020711,1.063692,533.06,6.826368,1933.4,18.894663,5.524386,73.065919,0.667656,7.764531,197.461213,9086.318759,3.703066,44.918714,9968,128.25,92.60634,1135.505902,0.28875,146.92,114.08,8.303467,46.14,30.8469,12.443991,3.266498,5.98842,72.37,1.409769,0.3845,2.84,45.303986,83.8901,2.888872,3.64,3.019969,74.1995,29.555712,3.7502,7.257071,1.398931,32.357657,,1.5322544725707,6.3581,31.790513,7.93,1,19.504,4.2893,0.6587,7.40873
2010-03-28,3.6725,,,,,1.464712,,,,,,,NaN,,1933.4,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,1,NaN,,,
2010-03-27,3.6725,,,,,1.464712,,,,,,,NaN,,1933.4,,,,,,,,,,,NaN,,,,,,,NaN,,,,,,,,,,,,,,NaN,,,,,,,,,,NaN,1,NaN,,,
2010-03-26,3.6725,103.76,3.8660226166405,0.748895,1.106718,1.464383,1.46469,0.376,1.4065,1.821613120647,1.027559,1.069872,532.33,6.827005,1922.91,19.035423,5.57313,73.185876,0.674305,7.762525,198.479742,9113.659852,3.736539,45.218303,,129.29,92.863027,1138.785292,0.2889,146.89,114.08,8.363589,46.12,30.7933,12.540028,3.306523,6.064555,72.89,1.421029,0.3845,2.839,45.509623,83.7683,2.912679,3.64,3.049352,74.7014,29.60009,3.7502,7.270501,1.404628,32.415188,,1.5368082078934,6.3557,31.865498,7.931,1,19.577,4.2893,0.6602,7.455778
2010-03-25,3.6725,103.77,3.8559448936807,0.748727,1.094564,1.466359,1.464361,0.376,1.4066,1.7933513027853,1.01752,1.069182,532.69,6.827119,1923.41,18.989967,5.571803,73.177972,0.669662,7.761456,197.461815,9114.345612,3.746181,45.50015,9998,129.55,92.422881,1142.422881,0.2889,146.95,114.08,8.362459,46.22,30.6279,12.52351,3.317011,6.047469,72.9,1.40888,0.3845,2.837,45.601977,84.0118,2.911051,3.64,3.042303,74.9469,29.605795,3.7502,7.236448,1.404987,32.389937,,1.5382599580713,6.3592,31.873315,7.935,1,19.6,4.2893,0.6614,7.406783
